MLBCODE,full_name
641938,Arden Pabst
665927,Reniel Ozuna
665868,Raffy Ozuna
666021,Bryan Ozuna
670462,Hunter Owen
665854,Luis Oviedo
667546,Luis Ovando
670538,Aldo Ovando
670153,Ramon Osuna
0,NOTUSED NOTUSED
665919,Marfrey Ortega
670347,Tyler Orris
668604,Yonaiker Oropeza
667365,Carlos Oropeza
670617,Enrique Oquendo
667641,Enmanuel Omana
670584,Joe Olson
670124,Adam Oller
665891,Cristian Olivo
666007,Deyni Olivero
666667,Osvaldo Oliva
670346,Walker Olis
665624,Luis Ojeda
670089,Dimas Ojeda
667364,Sebastian Ochoa
666639,Edwin Ochoa
667363,Carlos Ocampo
666647,Jose Oca
670345,Kenny Oakley
664019,Mike O'Reilly
670438,Ryan O'Malley
667761,Cam O'Brien
670279,Austin O'Banion
665783,Yeremy Nunez
666462,Orian Nunez
665957,Kenny Nunez
666671,Gerardo Nunez
666864,Gabe Noyalis
665065,Kyle Nowlin
665956,Edison Novas
665486,Brayant Nova
666765,Orlando Noriega
669738,Jake Noll
665794,Pedro Nolasco
668531,Moises Nolasco
669916,Nate Nolan
668665,Stephen Nogosek
670367,J.D. Nielsen
665806,Winston Nicacio
667230,Victor Ngoepe
665989,Shervyen Newton
641914,Sheldon Neuse
656793,Nick Nelson
663445,James Nelson
670053,Hosea Nelson
667700,Joe Navilhon
665842,Orlandy Navarro
665888,Cristopher Navarro
665966,Carlos Narvaez
596054,Joe Napolitano
667297,Tommy Nance
670169,D.J. Myers
665922,Simon Muzziotti
663307,Michael Murray
669221,Sean Murphy
668406,Luis Munoz
666472,Jhonatan Munoz
665835,Jesus Munoz
662253,Andres Munoz
665998,Ismael Munguia
666205,Kyle Muller
670344,Jonathon Mulford
669105,Zach Muckenhirn
670625,Steven Moyers
665969,Wandy Moya
667760,Kendy Moya
665955,Ever Moya
666004,Vicente Mota
665968,Juan Mota
622111,J.B. Moss
665996,Oddanier Mosqueda
670080,Phil Morse
670383,Hank Morrison
666525,Jhon Moronta
666661,Juan Morillo
670460,Brennan Morgan
666763,Rayniel Moreno
670225,Johnny Morell
666013,Maxwell Morales
665882,Juan Morales
665943,Jose Mora
669129,Marcus Mooney
667362,Javier Monzon
670047,Troy Montgomery
670417,Brandon Montgomery
665866,Jean Montero
664276,Kenlly Montas
667752,Jenri Montas
665914,Daniel Montano
666160,Mickey Moniak
670148,Nate Mondou
668677,Tyler Mondile
667545,Paul Mondesi
665785,Jonelvy Molina
667361,Juan Mojica
641889,Dalton Moats
669304,Jose Miranda
621345,A.J. Minter
660748,Yeudy Minaya
670141,Justin Miller
670377,Evan Miller
669732,Brandon Miller
670343,Matt Milburn
670430,Clay Middleton
668582,Edwin Michel
669801,Jonatan Mezquita
666523,Wuilson Meza
670066,Josh Merrigan
665790,Francisco Mepris
669214,Conner Menez
667607,Shael Mendoza
667360,Roimy Mendoza
665851,Reyember Mendoza
669926,Kenny Mendoza
665827,Harvin Mendoza
665959,Abdiel Mendoza
666612,Carlos Mendez
667826,Borinquen Mendez
670548,Jose Mena
667359,Johan Mena
669904,Hunter Melton
670342,Bobby Melley
665913,Kelvin Melean
666616,Jose Mejias
665623,Alex Mejias
667751,Luis Medina
666786,Henry Medina
665858,Angel Medina
665936,Alonzo Medina
669252,Jonah McReynolds
670537,Aron McRee
621553,Darien McLemore
670052,Matt McLean
670139,Mitch McKown
670104,Colin McKee
641853,David McKay
670341,Patrick McGuff
670041,Austin McGeorge
668358,Jeremy McDonald
670583,Jim McDade
668765,Jeramiah McCray
596035,Reggie McClain
669943,Brian McAfee
670180,Pasquale Mazzocoli
670546,Levi MaVorhis
664055,Michael Matuella
670073,Chris Mattison
670416,Zach Matson
670340,Ryan Matranga
668542,Miguel Matos
665890,Seuly Matias
667357,Santos Mateo
667358,Marvin Mateo
650802,Gregorix Mateo
666645,Franklin Mateo
670376,Alejando Mateo
667356,Bryan Mata
670156,Miles Mastrobuoni
663390,Ryan Mason
621086,James Marvel
668544,Renaigel Martis
666812,Yunior Martinez
666770,Ulises Martinez
661527,Seth Martinez
666769,Omar Martinez
665970,Luis Martinez
665928,Luis Martinez
668524,Juan Martinez
666679,Juan Martinez
666638,Juan Martinez
666793,Jorge Martinez
667355,Joan Martinez
666514,Hector Martinez
667596,Edgar Martinez
670706,Daniel Martinez
666804,Angel Martinez
666701,Alam Martinez
668570,Adrian Martinez
641830,David Martinelli
666798,Daniel Marten
665896,Jose Marte
666656,Christopher Marte
667602,Agustin Marte
667354,Jesus Marriaga
669909,Alan Marrero
666521,Pedro Marquez
666622,Brailyn Marquez
665561,Rafael Marchan
668547,Enmanuel Marcan
665905,Yeudry Manzanillo
666644,Maiker Manzanillo
665709,Luis Manon
665640,Kleiber Maneiro
668532,Humberto Maldonado
666797,Spencer Mahoney
670107,Kevin Mahala
670339,Luke Maglich
621027,Travis Maezes
667639,Wilman Madera
670622,Gabriel Maciel
661825,Sam Machonis
665917,Kleiner Machado
666520,Gabriel Machado
665761,Jose Mac Donna
670058,Tim Lynch
666158,Gavin Lux
641807,Brennon Lund
641806,Ryan Luna
665708,Jesus Lujano
664192,Joey Lucchesi
670397,Edel Luaces
666791,David Lozano
665823,Everlouis Lozada
663993,Nathaniel Lowe
666139,Joshua Lowe
623517,Nick Lovullo
663992,Richard Lovelady
669793,Eudis Lora
664676,Yoeli Lopez
665822,Raymond Lopez
670032,Nicky Lopez
666717,Edward Lopez
620995,Brandon Lopez
670295,Caleb Lopes
669675,Mitch Longo
668355,Stephen Lohr
665628,Moises Lobo
667353,Mike Loaisiga
670337,Chase Livingston
665810,Welin Liriano
670374,Steven Linkous
667352,Angel Linares
666020,Kai-Wei Lin
666805,Aaron Lezama
667351,Brandon Leyton
641786,Kyle Lewis
670459,Michael Letkewicz
665829,Luis Leon
667595,Kevin Lenik
665925,Edward Lemus
663856,Mack Lemieux
664037,Tyler Leffler
666137,Khalil Lee
669276,Dylan Lee
670373,Alex Lee
666660,Rolando Lebron
641779,Charles Leblanc
666276,Jhairon Leal
669946,Brandon Lawson
665904,Luis Laurencio
670415,Jonathan Laureano
669737,Henri Lartigue
666463,Yeremin Lara
667825,Luis Lara
665878,Janser Lara
666659,Sauryn Lao
666451,Douglas Lanza
668581,Dawlyn Lantigua
669727,Tyler Lancaster
669424,Jimmy Lambert
665598,Leonardo Laffita
665646,Jorge Labrador
665780,Franklin Labour
669284,Jordan Kurokawa
670138,Max Kuhns
640454,NOT USED
621139,Brooks Kriske
670078,Ben Krauth
670054,Mitchell Kranson
656631,Alex Kowalczyk
668997,Michael Koval
670128,Taylor Kohlwey
641761,Max Knutson
668800,Andrew Knizner
669235,Aaron Knapp
670293,Alexander Kline
663427,Tanner Kirk
666135,Alex Kirilloff
643398,Ryan Kirby
650633,Mike King
666593,Jose King
666198,Carter Kieboom
621314,Anthony Kidston
670458,Tyler Kent
657637,Jake Kelzer
665770,Yhordegny Kelly
670705,Garrett Kelly
667350,Fernando Kelli
662144,Brian Keller
669922,Tyler Keele
641740,Mark Karaviotis
670136,L.J. Kalawaia
669130,Mike Kaelin
669049,Connor Justus
669210,Mitchell Jordan
664210,Will Jones
622100,Taylor Jones
663391,Spencer Jones
665763,Francis Jones
669141,Cal Jones
641735,Bradley Jones
670082,Trent Johnson
621309,Spencer Johnson
670540,Reggie Johnson
669288,Daniel Johnson
664153,Nick Jobst
668454,William Jimenez
665876,Pablo Jimenez
668546,Melvin Jimenez
667349,Jose Jimenez
667544,Ivan Jimenez
665791,Eury Jimenez
665635,Brayan Jimenez
665992,Andres Jimenez
662112,Jordan Jess
670158,Andre Jernigan
668568,Miguel Jerez
664106,Derek Jenkins
663396,Saige Jenco
668872,Manny Jefferson
665820,Wander Javier
666450,Joshua Javier
666603,Ciriaco Javier
668557,Yeison Jasco
666655,Rubendy Jaquez
663528,Ryan January
669725,Thomas Jankins
657623,Jared James
669259,Christian James
667824,Leo Jaime
669861,Junior Jador
670292,David Jacob
621436,Vincent Jackson
664100,Dean Jackson
669667,Jay Jabs
666790,Victor Isturiz
670335,Sean Issac
665889,Samuel Inoa
665850,Cristian Inoa
670485,Confesor Inoa
667750,Juan Infante
668031,Darly Infante
666690,Angello Infante
668681,Logan Ice
643374,Chris Ibarra
670290,Dane Hutcheon
665910,Pedro Hurtado
650645,Dustin Hunt
621102,Lucas Humpal
669450,Cooper Hummel
669087,Sam Huff
670067,Danny Hudzina
670135,Jacob Howell
669014,Gabe Howell
664031,Ryan Howard
621258,Reilly Hovis
667677,Zac Houston
670129,Michael Horejsei
670334,Chevis Hoover
621361,Tyler Honahan
670675,Tim Holmes
670059,Colin Holderman
650537,Chase Hodson
670101,Lane Hobbs
656539,Trenton Hill
670457,Tanner Hill
670439,Nick Hill
669944,Kevin Hill
667900,Walter Higuera
670333,Nick Highberger
663855,Jordan Hicks
663322,Michael Hickman
669209,Will Hibbs
665844,Johan Herrera
668587,Dennis Herrera
661561,Bryan Herrera
665626,Argelis Herrera
665859,Wilkel Hernandez
670171,Tony Hernandez
666602,Servando Hernandez
666715,Ronal Hernandez
663321,Nick Hernandez
665912,Miguel Hernandez
668549,Marco Hernandez
666687,Marcelo Hernandez
665988,Luis Hernandez
666513,Juan Hernandez
666700,Jose Hernandez
665954,Jhoan Hernandez
666519,Eddie Hernandez
665774,Adolfo Hernandez
667315,Omar Herman
665752,Starling Heredia
662966,Bernardo Heras
668721,Payton Henry
665963,Henry Henry
641682,Ryan Hendrix
670414,Raymond Henderson
670704,Bo Hellquist
670160,Derek Heffel
670084,Nick Heath
670413,Matt Hearn
669720,Austin Hays
641676,Will Haynie
670386,John Hayes
670057,Ryan Hartman
668945,Nick Hartman
664129,Geoff Hartlieb
670055,Joey Harris
670266,Ian Hardman
666190,Nick Hanson
641662,Alec Hansen
641658,Garrett Hampson
670456,J.D. Hammer
641656,Ian Hamilton
643348,Caleb Hamilton
670412,Tyler Hallead
669742,Darick Hall
669744,Chris Hall
641654,Chandler Hall
670113,Jim Haley
670590,Kyle Halbohn
623187,Nick Halamandaris
664785,Tom Hackimer
670147,Jeremy Gwinn
666695,Jonathan Guzman
665834,Jeison Guzman
666860,Eduardo Guzman
665946,Ronald Gutierrez
665649,Nishell Gutierrez
666628,Jose Gutierrez
666845,Jhonneyver Gutierrez
668554,Dixon Gutierrez
670560,Ray Guerrini
665872,Gregory Guerrero
665911,Albert Guaimaro
666699,Oliver Grullart
669802,Jose Grullart
670455,Cole Gruber
664190,Quin Grogan
669078,Dalton Griffin
656490,Keith Grieshaber
670119,Connor Grey
668577,Osmy Gregorio
661524,David Greer
670395,Jake Greenwalt
670131,Austin Grebeck
670709,Joe Graziano
641631,Logan Gray
665634,Jesus Graterol
666788,Guillermo Granadillo
664976,Tristan Graham
663352,Denzell Gowdy
670453,J.J. Gould
670454,Charles Gould
670331,Robbie Gordon
670582,Yariel Gonzalez
669320,Noel Gonzalez
623178,Matt Gonzalez
667543,Marco Gonzalez
666654,Kelvin Gonzalez
665832,Gabriel Gonzalez
656474,Gabe Gonzalez
666608,Frank Gonzalez
665777,Esmerlin Gonzalez
665845,Cesar Gonzalez
666003,Carlos Gonzalez
664062,Tony Gonsolin
666512,Jose Gomez
670289,Jose Gomez
665986,Elvis Gomez
666666,Cristian Gomez
670394,Ryan Gold
666767,Leonel Goitia
665926,Andres Gimenez
663409,Luke Gillingham
669335,Will Gilbert
641612,Ronnie Gideon
670330,Emerson Gibbs
669659,Brent Gibbs
623508,Trent Giambrone
663400,CJ Gettman
621113,Jared Gesell
665648,Ricardo Genoves
621358,Cory Geisler
667050,Grant Gavin
670581,Kyle Gauthier
670100,David Gauntt
664782,Mike Garzillo
621488,Daniel Garner
670667,Josh Gardiner
666657,Yerelmy Garcia
670157,Ruben Garcia
665621,Rony Garcia
670329,Rico Garcia
666678,Pedro Garcia
666803,Oliver Garcia
669859,Michael Garcia
670062,Julian Garcia
665941,Juan Garcia
666516,Jorsan Garcia
665997,Jhon Garcia
660854,Jesus Garcia
666594,Erik Garcia
665620,Deivi Garcia
665899,Carlos Garcia
666591,Andy Garcia
670328,Juan Gamez
667345,Miguel Gamboa
670700,Reed Gamache
670178,Rob Galligan
670528,Fernando Gallegos
670580,Kale Fultz
667822,Yulian Frontado
670327,Tyler Frohwirth
666818,Luis Frias
670451,Austin French
669655,Matt Frawley
669140,Austin Franklin
667299,Yorki Franco
668529,Yordi Francisco
641584,Jake Fraley
670703,Tyler Fox
641582,Matt Foster
670579,Aaron Fossas
665895,Ivan Fortunato
641581,Chasen Ford
670137,Kaleb Fontenot
641576,Bernardo Flores
670746,Connor Fitzsimons
670288,Jake Fishman
622053,Jameson Fisher
665813,Eris Filpo
596107,Eric Filia
665999,Miguel Figueroa
666615,Junior Figueroa
665924,Gustavo Figueroa
666601,Brian Figueroa
662105,Matt Fiedler
666652,Edwin Fidel
670036,Matthew Festa
668552,Gustavo Ferrer
669344,Vince Fernandez
666698,Omar Fernandez
667749,Juan Fernandez
667342,Jeuyson Fernandez
668595,Christian Fernandez
665974,Andres Fernandez
665877,Jose Fermin
666023,Freddy Fermin
670450,Mick Fennell
667542,Enrique Felix
666595,Randy Federico
664743,Richard Fecteau
670146,Zach Featherstone
665707,Aaron Familia
641560,Chris Falwell
669746,Tommy Eveld
670177,Alex Estrella
667341,Jose Estrada
670411,Jaime Estrada
665907,Gabriel Estrada
665831,Yeison Estevez
666611,Marcos Estevez
669881,Luis Estepan
665852,Aldo Espinoza
665847,Roberto Espinosa
667340,Erik Espinal
666001,Ildemaro Escalona
666772,Edgar Escalona
668674,Lucas Erceg
670326,Dalton Erb
670030,Kole Enright
621465,Billy Endris
668527,Yohan Encarnacion
641551,Jake Elliott
670449,Connor Eller
670436,Mike Ellenbest
656401,Caleb Eldridge
667540,David Edwards
669242,Tommy Edman
664124,Travis Eckert
641548,Mark Ecker
664158,Matt Eckelman
663499,Juan Echevarria
664186,Jordan Ebert
670410,Nate Easley
667416,Clark Eagan
667657,Grant Dyer
670689,Max Duval
608329,Max Dutto
650572,Williams Durruthy
668534,Moris Duran
665629,Diego Duran
641541,Jon Duplantier
643290,Justin Dunn
670033,Cole Duensing
669286,Cody Dube
665897,Aneudy Duarte
670096,Dillon Drabble
666808,Camilo Doval
665796,Dawry Done
666643,Ronny Dominguez
667339,Johan Dominguez
641524,Matt Diorio
670708,Eric Diomartich
670426,Phillip Diehl
668602,Yoel Diaz
668556,Wilerik Diaz
665929,Pedro Diaz
666621,Luis Diaz
665837,Giovanni Diaz
666452,Eduardo Diaz
665880,Deivi Diaz
666686,Cesar Diaz
661434,Vince Deyzel
670448,Sam Dexter
670049,Chris DeVito
670310,Andrew Deramo
668757,Matt Dennis
669882,Wilfre Delgado
667387,Jose Delgado
670629,Manny DeLeon
666710,Jose Del Palacio
667338,Richard De Los Santos
665769,Miguel De Los Santos
665782,Luis De Los Santos
668536,Jose De Los Santos
667337,Jesus De Los Santos
668561,Andri De Los Santos
666714,Adrian De Los Santos
665771,Yonal De Leon
665787,Wascar De Leon
670325,Matt De La Rosa
670324,Paxton De La Garza
666676,Yeremi De La Cruz
665627,Samuel De La Cruz
669995,Miguel De La Cruz
621008,Alexander De Goti
669008,Ronnie Dawson
664041,Jaylin Davis
663305,Colton Davis
663657,Garrett Davila
656353,Tucker Davidson
670034,D.J. Daniels
667707,Alex Daniele
621375,Parker Danciu
621448,Zachary Daly
666127,Luis Curbelo
656340,Brett Cumberland
621346,Ty Culbreth
665902,Felix Cuevas
665920,Adams Cuevas
670835,Daniel Cucjen
660859,Ricardo Cubillan
667386,Sergio Cubilete
665815,Wilfry Cruz
665833,Oneil Cruz
670043,Michael Cruz
643272,Emmanuel Cruz
669856,Amilcar Cruz
670409,Alan Crowley
630063,Joe Cronin
643269,Will Craig
665141,Andy Cox
670446,Paul Covelle
656332,Robbie Coursel
670323,Jarrett Costa
665857,Cesar Cortez
670198,Jomar Cortes
667290,Gabirel Corporan
656326,Gary Cornish
666778,Juan Corniel
668551,Luis Cordero
667541,Dauris Cordero
670284,Garrett Copeland
670627,Dylan Cook
665775,Mc Gregory Contreras
667336,Christian Contreras
666637,Omar Conoropo
595922,Nick Conner
665706,Bryan Connell
667247,Brady Conlan
669950,Gene Cone
669305,Mauro Conde
667821,Jesus Colman
641470,Zack Collins
641468,Gavin Collins
669789,Willy Collado
666674,Edwar Colina
621129,Kyle Cody
665883,Yeison Coca
641462,Corbin Clouse
669734,Dakody Clemmer
664498,Taylor Clemensia
670133,Chris Clare
650644,Aaron Civale
666607,Bryan Ciriaco
664177,Anthony Ciavarella
669638,Anthony Churlin
665862,Jasrado Chisholm
666785,Harold Chirino
668535,Francis Chavez
641453,C.J. Chatham
665953,Andres Chaparro
669806,Miles Chambers
666789,Angel Chalas
665950,Jesus Chacon
666658,Jose Chacin
668574,Yeison Cespedes
668598,Jorge Cespedes
642619,Ivan Cespedes
644372,Francis Cespedes
666709,Ender Cespedes
666713,Victor Cervantes
668583,Jaccen Centeno
665482,Gilberto Celestino
670117,Kyle Cedotal
664977,Blake Cederlind
668596,Yeremi Ceballos
670543,Jesus Ceballos
666801,Rodolfo Castro
668573,Ray Castro
665645,Kervin Castro
669875,Jeronimo Castro
642591,Eddy Castro
667334,Cristian Castro
665940,Moises Castillo
666721,Maximo Castillo
660605,Leudy Castillo
669790,Gerry Castillo
666782,Bryan Castillo
668572,Oscateri Castill
666090,Saul Castellanos
665776,Pedro Castellanos
528748,Humberto Castellanos
641447,Daniel Castano
670176,Pat Cashman
670196,Jean Casanova
667518,Eric Carter
663401,Dalton Carroll
668584,Jairo Carrillo
669427,Shane Carrier
666627,Faustino Carrera
666636,Carlos Carreno
665979,Ronny Carrasco
666779,Dennicher Carrasco
635869,Devon Carr
643246,Brock Carpenter
669786,Oliver Carmona
666185,Dylan Carlson
670134,Domenick Carlini
664173,Jared Carkuff
667748,Samir Caraballo
668525,Jheyson Caraballo
668843,Conner Capel
668784,Ulysses Cantu
667333,Jose Canela
666683,Briam Campusano
668560,Yeizo Campos
595902,Justin Camp
665856,Jair Camargo
670620,Joseph Camacho
670322,Robert Calvano
670051,Justin Calomeni
670666,Ryan Calloway
669743,Alex Call
669994,Fernando Calderon
668528,Mariano Calcano
664166,Nick Cain
667332,Wellington Caceres
665828,Oswaldo Cabrera
665916,Jose Cabrera
665795,Edward Cabrera
667331,Nicolas Cabarcas
669306,J.D. Busfield
669924,Joseph Burton
641425,Thomas Burrows
669203,Corbin Burnes
629976,Jeff Burke
641420,Zack Burdi
664140,Mike Bunal
670126,Tyler Bugner
643239,Parker Bugg
665964,Jonathan Bueno
670589,Woody Bryson
621323,Gio Brusa
641410,Layne Bruner
670621,Garrett Brummett
670642,Steven Bruce
641409,Zack Brown
668673,Cassidy Brown
669153,Andrew Brown
667820,Jason Broussard
670712,Michael Brosseau
670092,Trenton Brooks
670262,Mathew Brooks
670424,John Brontsema
670445,Tyler Britton
665798,Ronny Brito
665818,Raider Brito
667296,Oscar Brito
666745,Jhony Brito
667330,Diego Brito
668754,Braden Bristo
666610,Kipper Briceno
665809,Jose Briceno
670319,Howie Brey
664069,Ben Braymer
641389,Geoffrey Bramblett
641386,Ben Bowden
670283,Brayden Bouchey
641383,Alex Bostic
670109,Jacob Bosiokovic
666600,Carlos Borrego
666665,Joel Borges
664689,Joel Booker
667646,Christoph Bono
666806,Feliberto Bonilla
666664,Christopher Bonilla
670282,Travis Bolin
668543,Gerardo Bojorquez
670702,Alfredo Bohorquez
641375,A.J. Bogucki
670444,Branden Boggetto
670317,Ryan Boelter
665562,Keudy Bocio
623386,Dalton Blaser
670316,Ty Blankmeyer
643225,Matt Blandino
669854,Ronel Blanco
666599,Reilys Blanco
669876,Leowis Blanco
670154,Nolan Blackwood
621137,Nick Blackburn
669902,Ryne Birk
669626,Corey Bird
670423,Brandon Bingel
621462,Cole Billingsley
669625,Shane Billings
665800,Bryan Biegel
666182,Bo Bichette
670393,Dylan Bice
670744,Max Bethell
670315,Branden Berry
667413,Michael Bernal
667747,Jesus Bernaez
666518,Miguel Bermudez
666598,Jose Bermudez
670281,Steve Berman
668545,Raul Beracierta
666181,Will Benson
670392,Griffin Benson
670421,Robert Bennie
666815,T.J. Bennett
668548,Alfredo Benitez
670063,Lucas Benenati
669623,Carmen Benedetti
667746,Edwuin Bencomo
656226,Isaac Benard
670384,Greg Belton
664146,Evan Bell
657511,Dustin Beggs
670175,Clark Beeker
670280,David Bednar
663397,Danny Beddes
670094,Tyler Beckwith
670079,Tyler Beardsley
643214,Reagan Bazar
669202,Peter Bayer
667328,Juan Bautista
668522,Gregory Bautista
665843,Robinson Batista
666811,Oliver Batista
667594,Cristopher Batista
670314,Tyler Bates
665846,Jesus Bastidas
665909,Pedro Barrios
667292,Robert Barreras
668663,Tres Barrera
670122,Jake Barnett
669618,Joe Barlow
606929,Ty Barkell
670070,Brett Barbier
669726,Michael Barash
670056,Caleb Baragar
641336,Nick Banks
670408,Joseph Baltrip
666810,Alfredo Balbuena
669106,Chris Baker
641329,Bryan Baker
669064,Brandon Bailey
668731,Akil Baddoo
669199,Lake Bachar
664209,Myles Babitt
668575,Yair Babilonia
654959,Andres Ayon
666606,Fernando Ayala
665705,Luis Avila
668555,Eudiver Avendano
667327,Luis Avalo
670105,Adam Atkins
662098,Austin Athmann
665871,Javier Assad
670626,Oscar Arzaga
666663,Kiber Arvelaez
665131,Jonathon Arrowood
667325,Johampher Arrendoll
667324,Samuel Arismendy
670404,Skylar Arias
665867,Luis Arias
665949,Kevin Arias
668559,Johsson Arias
665937,Jhoan Arias
665944,Luis Arcaya
666708,Jaime Arauz
666018,Jonathan Aranda
665848,Luis Aquino
665947,Sherten Apostel
666800,Leonel Aponte
665965,Kevin Aponte
665918,Miguel Aparicio
666777,Alfredo Angarita
665821,Fabian Andrade
670095,Reid Anderson
669425,Matt Anderson
670443,Jack Anderson
595873,Brady Anderson
670313,Brad Anderson
665819,Pascal Amon
665804,Miguel Amaya
665915,Anderson Amarista
656006,Jasiel Alvino
666712,Roberto Alvarez
669137,Mandy Alvarez
665764,Gabriel Alvarez
668533,Alvaro Alvarez
666605,Jean Alvarado
665860,Darwin Alvarado
667323,Juan Almonte
625509,Angelo Almonte
666799,Luis Almanzar
666706,Angeddy Almanzar
622087,Justin Alleman
670123,Angel Alicea
666670,Ezequiel Alfonzo
666696,Victor Alfonso
670116,Evan Alexander
641301,Stephen Alemais
669797,Carlos Alejo
665849,Larry Alcime
665952,Luis Alcantara
667322,Jhosua Alcantara
666669,Elkin Alcala
664763,Will Albertson
666016,Jose Albertos
665983,Kelvin Alarcon
0,NOT IN USE NOT IN USE
668030,Osmel Aguila
670577,Brandon Agar
666620,Aramis Ademan
668672,Brett Adcock
629978,Jesse Adams
667320,Rayniel Adames
668530,Freisis Adames
665981,Abel Adames
666673,Melvi Acosta
667318,Enyor Acosta
667319,Daniel Acosta
667317,Aneudy Acosta
667686,Angel Acevedo
665781,Felix Abreu
667316,Erick Abreu
668474,Dominic Abbadessa
669280,Juan Carlos Abreu
670312,Wilson Adams
670878,Andres Adrianza
667321,Maikel Aguiar
666922,Ryan Aguilar
669211,Keegan Akin
671185,Jose Alberro
669935,A.J. Alexy
668571,Wilson Alvarez
666120,Ian Anderson
670420,Luis Anguizola
661317,Bryan Araiza
670866,Ryan Atkinson
666364,Jordan Balazovic
641347,Parker Bean
669622,Anthony Bender
670422,Trevor Bettencourt
669456,Shane Bieber
670690,Aaron Bossi
670986,Jose Bravo
669993,Raul Brito
621065,Dalton Brown
670321,Lucas Brown
670193,Garrison Bryant
665817,Martin Buitimea
621447,Andrew Calica
670085,Holden Cammack
668601,Antonio Canizales
670876,Franger Carrillo
641445,James Carter
670173,Jed Carter
670900,Rafael Carvajal
670542,Norberto Castellanos
666862,Adriam Castillo
670901,Esmerlyn Cespedes
668592,Euclides Chavez
669800,Alessandro Ciarla
641457,Bailey Clark
669733,Zach Clark
668805,Matt Cleveland
669855,Ludovico Coveri
670745,Axel Cruz
666915,Bobby Dalbec
641499,Ty Damron
670880,Erik Davis
664751,J.R. Davis
671025,Matt Davis
667493,Zach Davis
670988,Manuel Daza
669804,Angel De Jesus
665792,Carlos De La Cruz
643276,Nick Deeg
670903,Diomedes Del Rio
669303,Francisco Del Valle
666592,Roberto Delgado
641512,Ben DeLuzio
670904,Jorge Despaigne
663990,Matthias Dietz
670118,Dominic DiSabatino
667498,Robert Dugger
641540,Dane Dunning
656389,Sidney Duprey
670287,David Ellingson
669792,Jean Carlos Encarnacion
670428,Tyler Erwin
669289,Santiago Espinal
668580,Gilberto Espinoza
669747,Tyler Fallwell
666863,Jeisson Fana
666128,Mario Feliciano
670545,Yom Felipe
657573,Tolly Filotei
621371,Colton Freeman
668678,Zac Gallen
669996,Claudio Galva
650530,Bryan Garcia
641594,Danny Garcia
663696,Gabriel Garcia
666923,Zach Gibbons
670670,Connor Gilmore
656464,Kevin Ginkel
641620,Brandon Gold
621508,Jason Goldstein
671232,Rafael Gomez
671186,Rafael Gomez
670212,Gerardo Gonzalez
670388,Michael Gonzalez
669054,Matthew Gorst
670985,Alex Gouin
666151,Kevin Gowdy
670750,Tyler Greene
667403,Preston Guillory
670975,Alex Gunn
667491,Eric Gutierrez
670881,Kevin Hall
670882,Ted Hammond
670255,Chad Hardy
641666,Drew Harrington
670747,Garrettson Harris
670088,Brad Haymes
671206,Justin Hazard
670332,Samuel Held
670125,Jonathan Hennigan
668599,Javier Herize
669799,Alfonso Hernandez
669796,Jose Hernandez
669788,Jose Antonio Hernandez
669852,Jhoendri Herrera
641689,Jacob Heyward
621334,Evan Hill
621335,Rex Hill
641697,Chad Hockin
666192,Travis Hosterman
671045,Ivan Houellemont
667078,Tyler House
643369,Hayden Howard
664149,Colton Howell
667705,Marc Huberman
641712,Dakota Hudson
656570,Taylor Hyssong
665838,Reinaldo Ilarraza
608344,Cole Irvin
667427,Zachary Jackson
670437,Lucas Jacobsen
643377,Griffin Jax
669791,Miguel Jerez
665788,Randy Jimenez
670336,Joe Johnson
670721,Kyle Johnson
670855,Alex Jones
640453,Connor Jones
641289,Connor Jones
670278,Markel Jones
647250,Matthew Jones
666134,Nolan Jones
671011,Yunior Juan
670927,Taylor Keinat
670179,Justin Kelly
669033,Nick King
668820,Max Kranick
665152,Dean Kremer
669270,Joel Kuhnel
670065,Trevor Lane
670159,Carson LaRue
641778,Eric Lauer
671255,Jose Layer
669674,Sam Long
671231,Jonathan Lopez
656670,Colby Lusignan
669740,Travis MacGregor
671054,Jonathan Machado
669267,Marcus Mack
670220,Kevin Malisheski
666159,Matt Manning
669998,Edgar Martinez
670909,Miguel Mata
656693,Chris Mathewson
669862,Angel Matos
669160,Dustin May
641836,Mike McCann
669232,Chad McClanahan
670947,Chris McDonald
668834,Easton McGee
670841,Jayson McKinley
656716,Zach McKinstry
665622,Luis Medina
666474,Juan Mejias
669728,Dakota Mekkes
669863,Melvin Mendez
657241,Michael Mertz
670965,J.C. Millan
668338,Tyson Miller
670442,Austin Moore
670441,Mike Morrison
641898,Trever Morrison
641899,Ryan Moseley
657691,DeAires Moses
641900,Scott Moss
670226,J.D. Murders
670461,Connor Myers
668964,Tobias Myers
664104,Tyler Neslony
656795,Jeremy Newton
670911,Anderson Nunez
669864,Melvin Nunez
669803,Jeffri Ocando
669180,Braeden Ogle
668032,Tyler Olander
669297,Jared Oliver
668590,Jose Orta
669865,Miguel Ortiz
670722,William Ouellette
670912,Johan Oviedo
669897,Connor Owings
656820,Nicholas Padilla
669686,Michael Paez
641943,Joshua Palacios
670913,Juan Paredes
670399,Jeffrey Parra
670962,David Parrett
670914,Yoneudi Paulino
647311,Ben Pelletier
647312,L.P. Pelletier
670916,Landerson Pena
669866,Tony Pena
669794,Antonio Perez
669880,Joel Perez
